timestamp,event_ticker,market_ticker,url,target_price,current_btc_kalshi,current_btc_source,current_btc_proxy,seconds_left,yes_bid,yes_ask,no_bid,no_ask,yes_decision,yes_reason,yes_model_fair_value_cents,yes_required_exit_bid_cents,yes_edge_cents,yes_expected_roi_percent,no_decision,no_reason,no_model_fair_value_cents,no_required_exit_bid_cents,no_edge_cents,no_expected_roi_percent,chosen_side,open_trades,cash,open_capital,account_value,wins,losses,total_gain_percent
2026-07-02T18:14:05,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61460.69,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,54,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.05 from target, minimum $17.00 | model fair value 5.41c | edge 5.31c | expected settlement ROI 5252.63% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",5.41,1,5.31,5252.63,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.20c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.76; side favorable $4.76; side adverse $0.00 | BTC distance OK: $58.05 from target, minimum $17.00 | model fair value 94.59c | edge -5.41c | expected settlement ROI -6.35% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",94.59,112,-5.41,-6.35,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:07,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61460.52,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,53,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.22 from target, minimum $17.00 | model fair value 5.19c | edge 5.09c | expected settlement ROI 5040.48% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",5.19,1,5.09,5040.48,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.20c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.53; side favorable $4.53; side adverse $0.00 | BTC distance OK: $58.22 from target, minimum $17.00 | model fair value 94.81c | edge -5.19c | expected settlement ROI -6.14% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",94.81,112,-5.19,-6.14,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:08,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61460.26,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,51,,0.2,99.8,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.48 from target, minimum $17.00 | model fair value 4.79c | edge 4.59c | expected settlement ROI 2271.50% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",4.79,1,4.59,2271.5,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.20c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.59; side favorable $4.59; side adverse $0.00 | BTC distance OK: $58.48 from target, minimum $17.00 | model fair value 95.21c | edge -4.79c | expected settlement ROI -5.74% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",95.21,112,-4.79,-5.74,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:10,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61460.09,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,49,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.65 from target, minimum $17.00 | model fair value 4.42c | edge 4.32c | expected settlement ROI 4274.24% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",4.42,1,4.32,4274.24,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.20c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.56; side favorable $4.56; side adverse $0.00 | BTC distance OK: $58.65 from target, minimum $17.00 | model fair value 95.58c | edge -4.42c | expected settlement ROI -5.37% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",95.58,112,-4.42,-5.37,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:11,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61459.91,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,48,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.83 from target, minimum $17.00 | model fair value 4.21c | edge 4.11c | expected settlement ROI 4066.16% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",4.21,1,4.11,4066.16,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.20c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.53; side favorable $4.53; side adverse $0.00 | BTC distance OK: $58.83 from target, minimum $17.00 | model fair value 95.79c | edge -4.21c | expected settlement ROI -5.17% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",95.79,112,-4.21,-5.17,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:13,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61459.75,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,47,,0.2,99.8,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $58.99 from target, minimum $17.00 | model fair value 4.01c | edge 3.81c | expected settlement ROI 1882.75% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",4.01,1,3.81,1882.75,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.20c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.69; side favorable $4.69; side adverse $0.00 | BTC distance OK: $58.99 from target, minimum $17.00 | model fair value 95.99c | edge -4.01c | expected settlement ROI -4.97% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",95.99,112,-4.01,-4.97,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:14,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61459.58,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,45,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $59.16 from target, minimum $17.00 | model fair value 3.64c | edge 3.54c | expected settlement ROI 3506.87% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",3.64,1,3.54,3506.87,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.20c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.72; side favorable $4.72; side adverse $0.00 | BTC distance OK: $59.16 from target, minimum $17.00 | model fair value 96.36c | edge -3.64c | expected settlement ROI -4.61% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",96.36,112,-3.64,-4.61,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:16,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61459.41,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,44,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $59.33 from target, minimum $17.00 | model fair value 3.44c | edge 3.34c | expected settlement ROI 3309.95% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",3.44,1,3.34,3309.95,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.79; side favorable $4.79; side adverse $0.00 | BTC distance OK: $59.33 from target, minimum $17.00 | model fair value 96.56c | edge -3.44c | expected settlement ROI -4.41% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",96.56,112,-3.44,-4.41,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:17,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61459.21,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,42,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $59.53 from target, minimum $17.00 | model fair value 3.09c | edge 2.99c | expected settlement ROI 2955.52% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",3.09,1,2.99,2955.52,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-4.86; side favorable $4.86; side adverse $0.00 | BTC distance OK: $59.53 from target, minimum $17.00 | model fair value 96.91c | edge -3.09c | expected settlement ROI -4.06% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",96.91,112,-3.09,-4.06,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:19,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61458.92,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,41,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $59.82 from target, minimum $17.00 | model fair value 2.87c | edge 2.77c | expected settlement ROI 2742.20% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",2.87,1,2.77,2742.2,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-5.05; side favorable $5.05; side adverse $0.00 | BTC distance OK: $59.82 from target, minimum $17.00 | model fair value 97.13c | edge -2.87c | expected settlement ROI -3.84% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",97.13,112,-2.87,-3.84,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:14:20,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61458.64,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,39,,0.1,99.9,100.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 1c MIN (raw 0.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 999.00c, max 4.00c | bid momentum 0.00c | stability: no current bid | BTC distance OK: $60.10 from target, minimum $17.00 | model fair value 2.52c | edge 2.42c | expected settlement ROI 2390.14% | blocked: entry is outside the decay-climb buy zone | blocked: spread too wide | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",2.52,1,2.42,2390.14,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 112c MIN (raw 111.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 0.10c, max 4.00c | bid momentum 0.10c | stability: stable: recent contract range 1.00c < pullback threshold 7.00c | BTC raw move $-5.32; side favorable $5.32; side adverse $0.00 | BTC distance OK: $60.10 from target, minimum $17.00 | model fair value 97.48c | edge -2.52c | expected settlement ROI -3.49% | blocked: required exit would be 100c+ | blocked: entry is outside the decay-climb buy zone | decay-climb opening rule failed",97.48,112,-2.52,-3.49,,0,10.0,0,10.0,0,0,0.0
